x,y
156.24537550622347,107.36866491005765
178.1336317566191,67.27884445560095
168.17656570399882,34.2954147605056
156.3706285015292,58.62761975354603
172.84020269259202,53.25578816068519
632.7783660703176,140.61072075576845
646.1230860972194,190.29021722372033
661.3564147282791,181.37097057635472
649.379038040937,171.69587135564066
649.231173527098,164.24271100692008
629.4953123288005,380.66255469364074
616.9352143206615,419.47313152080744
622.8625865881738,372.4141908994971
624.8082989107149,424.3347746351038
960.2232593427451,791.2423246789155
928.8883335216451,797.5923865550739
941.9905135365315,768.6643955216482
917.9354715453428,825.6804262405876
