x,y
166.44884418618196,166.69541559395213
333.25885321763104,166.68308824936
500.1723213703935,166.7427999553517
666.5861686490756,166.71802138808425
833.1712114980828,166.5263259814778
166.31519367190546,333.04754040670315
333.40229753348393,333.5455996339345
499.913205808048,333.4125643329431
666.9674338678437,333.2452712013767
833.282468111427,333.58693515572634
166.53062183202573,499.91575422571304
333.5971171251359,500.1068990489072
499.7783551215728,499.77600340961266
666.4733950930904,500.0987013084898
833.2911162848987,500.07659665762185
166.80814120154164,666.6873963804875
333.3016243525268,666.7556193610063
499.8063868361872,666.64012745812
