x,y
199.85217203416937,199.7792637927175
399.8817445150027,199.93742788119863
600.0467266867781,199.9816603567469
800.1585421283146,199.76734056421515
199.6939364721573,399.7065571251856
400.14745634064246,400.3506106136767
600.2263786043952,399.84676648820414
799.7192792778493,399.9700693883347
199.94622128720525,600.046559794392
400.07896735625116,600.0609746842291
599.870654340975,599.9301653760916
800.0657944406363,600.282585412606
200.12374570229144,799.8945091156876
400.32516532686617,800.2102515295934
599.7155088228767,800.1795989154983
