x,y
757.1725495810879,183.42866875521662
739.8602492309416,180.47182967890674
737.3059814681712,173.00130354900432
744.5678306026728,203.84896263113862
756.435337979899,209.46921283282842
561.5864973714744,498.1335167732857
508.47619379549417,512.0920716848647
534.7816395667569,492.9541427566915
522.9114748662224,515.0141630035453
543.3571659473929,492.3574965159786
102.97193309711082,779.8835057937398
118.54719979798861,764.4162393453968
113.24103575263588,712.5406234494706
129.25180176048244,758.7322287717716
678.7600469206317,804.4749162577749
629.8485530140081,811.4860959268482
687.3348201406761,822.1100261451621
675.2024580651085,842.5909607285079
