x,y
500.0,500.0
641.859175425961,500.0
578.5585730479157,530.4337533346617
565.5933405381745,559.7962307937872
557.4121901194168,615.2992207315555
508.4145053583797,590.8069744676541
478.80938032221803,574.4773028879233
414.18575598823975,613.6364240178149
424.35351277873843,546.8383218926646
78.6848678835724,578.7574475843879
62.26652923335911,418.17343301519725
134.75401059972853,273.84925791073135
287.02151700501827,217.970909386885
391.5853686472019,118.9620945719306
539.632139390766,72.30110190947676
656.6760451753337,185.35208501114988
826.9467070334084,201.94869493404684
844.4043517100368,366.577043336387
