x,y
870.5467466323028,258.2623440722748
890.1448148458567,282.0917591747633
876.3924222691941,269.1908286009249
887.2357006630294,288.64764405159804
914.644925074755,269.3039144069637
863.1113540108346,222.68316210934836
894.961407931075,231.9564154781873
874.7093125835571,264.7406591391439
858.4848561295616,263.0421209488324
880.6408839802369,264.29977055981755
889.358612025018,230.842994651054
839.0271215917514,281.3159098536293
861.6216851208209,289.9286276076181
874.2255209292048,265.06217478658124
854.4295790926341,241.7068643925866
844.8770503708192,253.71841711227248
890.5010254312888,269.5905860110112
879.1690018975124,265.6087432173193
904.9207467363132,259.92813627331486
857.4398948757174,240.22370315282313
876.7335029999714,265.259207352623
873.8923347151751,283.91304112130643
888.2849797445878,234.3389194263214
916.8384723601952,272.56517010217095
895.9770769420146,275.5777738433011
959.2627315568184,170.41577360002006
979.6785781005501,170.03083016518232
947.7894983044329,157.68466948566487
959.7240110457798,136.4346814448569
1012.8550125119567,144.41544553189235
964.0527035864195,194.60213003444673
955.5630833487676,142.33151771481405
1007.9054540350189,180.42257267099296
939.895457058884,130.76220359041673
944.7097552500804,154.82090928557503
955.5521741106816,135.81994410980568
953.453894342176,154.0348763239248
1016.7966138160239,145.03822091172404
946.4865678079439,141.1111636408414
932.6917774045339,160.864137576746
968.6959271088463,157.12271528062732
971.3676599135925,168.19371455711183
984.4927225967616,121.27466771990251
926.4099505278632,147.16954646822407
997.7220896860016,141.95130820370113
961.5280007885382,135.81674682190805
965.8528343879734,181.86517262913327
985.4098490083851,153.0382621244725
964.3104703467276,151.76363650155676
945.9148314924595,165.77409724603353
560.9112924969459,933.4727255723966
587.5439759159369,932.8387922721274
551.7137646543988,948.7641570753417
544.5052873602949,954.4084162916266
576.4339220090892,896.524789502419
578.9744321744315,902.5856883386704
573.0385049294805,926.945042972603
554.441887172407,931.1050104909408
583.895723827324,920.4596592585178
529.6968041344547,937.1421315774846
508.9618665467316,923.1584049424183
541.3698242820626,968.5988083503428
548.7616928074658,944.7874411871027
531.5904904387111,952.9112951712251
570.8326382400163,969.2281912407784
543.2639860298735,946.6118530384342
513.7316208530596,926.0129974413857
544.6103546939552,939.0341382177673
602.2109467503241,905.4875205911659
538.292053317073,906.462979745992
540.094711923562,952.3535978992572
556.6691299599394,926.2232958256109
534.4283357859287,916.5659206535058
568.5323275354427,932.5209241592123
521.6265579228466,948.7886474904716
427.84444932194,458.0877135253819
442.3757720711086,414.63089278770184
406.14519924839357,392.3542832961452
413.09823050415656,448.0426512152881
441.6353776262456,401.1268891200624
461.14520612868245,457.00911356120326
471.9466667873472,412.36525575738006
464.481477200273,424.8719331200458
445.9196478797266,410.1341744770881
415.8299639566086,430.3826326434173
429.9139741553823,396.7817774267695
465.59003377562993,436.55312512387786
447.41090293632607,453.6874756053606
454.3824098861222,393.17289445909415
421.1258746718122,393.4541826710413
428.7368605177205,388.52931404741094
404.2763190430437,395.5677481647649
386.82193057583146,433.86623533310154
471.14714670247054,408.57581492344514
433.7416359244369,466.78887745952085
431.64181223502396,419.527652397387
442.9226103755231,407.38663300917193
431.7787051627173,373.4479134056518
437.83965799217356,413.91713566381566
431.9779721592358,373.17561384536583
