x,y
287.5608648318578,508.2481908477833
498.04102189439425,781.6694523781604
122.40347020961973,289.85738945543085
27.184512861676335,566.9873305253458
468.4054596605004,489.2014855699086
911.7265723583697,641.1635072064643
402.22002354805153,87.19418969127746
705.9166600042018,435.5211822414953
221.27919362605087,809.5351674166723
645.3909790936785,448.4551790936309
979.6147047787435,222.4897694154825
424.9429159034619,372.5055040618992
929.0139835108718,177.5521188853062
869.7518687251588,803.1242496680512
310.92782004563924,247.7963951979365
912.7472394059108,888.235987278817
189.9686761543493,851.5129613157152
303.9993644886168,421.2490235937086
238.17261404917477,80.61116263486178
300.4036890414515,859.7050837555236
927.4760760019867,751.908188456054
872.9106715571576,61.046869436858664
509.19901926197696,577.012027179572
771.334039330421,637.91752552361
409.8203998916553,796.9961358577843
151.23561800337038,951.2935860889286
336.421227561522,750.5818223531676
894.1264201358655,958.9086846067663
116.48949169565115,727.7199661662597
346.4036217117363,13.83446398853161
354.25931660353183,92.18085418511824
469.4595608908444,983.6969078462915
784.1706316109535,65.44090784511458
33.184183865158865,131.22505686094178
583.5958682015413,271.71789568448855
59.946577024433736,424.45736535021894
821.9376425107099,71.95336992760704
763.2561285950812,675.6394214686161
836.2501995323851,149.61944423793528
915.5920857074923,931.9340752122324
864.5480696460768,513.7624099855885
333.79000845761476,755.1886750578342
536.7670209273564,690.1013377920714
106.65733529956756,768.4279062889213
219.524456073118,125.44846495112883
768.5186660907301,28.075158173724745
385.29473475741224,454.14463972995856
334.5718562994684,606.0598396018117
41.20851689636529,565.9324302648455
116.01323501110939,250.30154231004087
459.7748392000615,215.50748250312034
643.9569127595088,712.3757776726269
984.1526671406917,607.6093908850287
177.52061517177086,358.06209986234495
603.7163527244652,635.6885524915026
469.99452943398603,114.91481583045538
510.4860585123584,932.1011259438324
531.3788623191422,968.5458280283061
951.7488780004666,335.5996149756091
857.5154693777772,826.0426880504781
244.90311901246497,968.2560356305696
485.3132902525665,387.9253683337225
715.9961023432307,902.6538901085363
568.4985461414215,547.1922580556771
807.2786500601973,254.64723622193532
310.5428044361834,635.7014775740324
214.41266985001118,716.7358098171595
359.2767423237555,321.0061961821945
952.2056232000959,804.8139852049476
14.810068788653652,350.224704730159
134.78424982675153,290.5191429553683
765.5817681632991,750.6840785076952
677.0031804431569,515.0765947385669
304.5637741922305,947.645809126828
718.2640998861433,638.2026645013113
517.0890401556019,596.3193326948015
452.1252878136387,555.2417502221116
23.67778253221808,591.4748741620559
103.28184795952944,476.87202020376174
539.9028062000389,591.3917999778844
960.299335059292,537.3923474607493
189.60603650897644,684.2930396413875
920.6408511405198,440.39200397781406
167.33071227835205,99.04861916065111
792.1985485572147,789.9696882339929
337.4824954283866,157.45791745856985
169.11422205529215,100.82858311678355
828.5123249350381,88.91089146848108
701.1367396955803,50.291937148444376
664.7037584013187,588.4995055017848
467.5736621426031,7.596419142876898
102.70587523826124,716.8758505398098
658.2273818910268,354.69299474041503
827.4568516681786,633.2286854205439
566.0375558289551,176.95249627732778
108.67074028157863,311.13346059091594
607.0703750024979,300.1705735395388
266.02346668034414,114.77815360902366
843.4376076568313,254.82118153576505
313.43811520019295,103.32063343696296
