x,y
183.03809505623514,153.98291169686374
610.9580219235149,981.5679186282313
296.9350648593461,792.1119706305291
880.1333619463398,487.896839175064
729.9209120897809,830.8721430213901
149.50904944204902,644.5472130708882
991.9350590339805,857.3931246809941
800.0951416380245,88.57132974500736
630.3780193936273,380.27613203383515
16.67014122909427,875.3141233148432
717.47616474102,290.7921362300455
519.1140936866722,144.97588869907517
72.57266084090675,178.62653022055764
18.63326772269458,927.2046608372507
4.497935752052928,670.4895685209949
910.4059148261392,825.4354423891684
1.3611631636574195,484.27416851185967
416.4801468858771,255.31620809465306
591.0060062412763,150.49422086162366
146.6339101945665,416.79400871700466
359.5905957542729,137.5904545042783
189.25680733682992,838.8311933987299
339.2933027724218,779.6308110901297
745.2182663925065,307.6549083473259
441.28597668739724,877.6456408930418
553.3493321752824,62.475526582102646
852.5663458805134,309.5545670768821
43.12471690918051,688.2395491362586
602.2395562115016,411.87950115547
779.8297034058182,717.8512138986366
951.8549636318359,901.0144035571092
964.5661211279634,794.5008287980748
285.2919361546515,796.5492733213533
708.0851774898562,938.2156180487214
846.8493819406921,953.04609814742
100.65795390276611,423.4598167368197
0.656758943079816,106.88229949023165
414.5161954781361,164.83612990135853
208.94392130291618,631.1561920271465
724.7914613984258,722.822134690918
513.0969508357417,278.78468670658617
548.4072877724409,911.3685110980167
646.0571179002126,885.7158400908078
568.4948967183303,484.2889544210461
32.91837029802658,417.4311288013127
364.4788509165752,412.14456398590147
865.1740264041665,627.61260973482
708.7968153924677,997.2174025107373
14.817439568643342,291.92093918115023
532.3692450343744,684.7517286850969
421.8178003087135,816.1182939951343
952.0357989186033,984.7427693256598
790.4243050901213,113.14268757721702
709.3723752865491,46.515906555496535
900.1225983242605,857.1546779406762
266.801087680519,253.35909416233238
912.1310640093672,148.5408384625967
886.4830237302406,174.792477967732
865.5580240215821,131.3976860330832
684.9676876697745,800.563873349589
828.1765199839626,493.8930318280662
490.28404590160244,584.2872700964061
552.493898209985,488.4972824512286
67.54165835238157,129.21906634087344
334.1074815564808,730.0315632937986
436.57629334306137,399.774608551305
137.0555670160256,971.0586528214781
891.0098521290267,507.2273313500063
351.3379525675897,892.2366728640022
418.41934532220495,513.8630560290766
139.51755538737532,771.9542604252467
732.5858349559875,111.09361285565767
300.8157554800156,36.413126687789955
175.79874351956747,851.0263635169943
223.64143796243775,6.420180572613177
627.0574343349723,821.798966725668
672.7676281671705,669.0664139409769
99.00385343463525,72.84751980648885
468.82762473797743,964.1425527022749
769.4124684050032,281.82171846269654
762.9633990608551,919.8021574759964
270.09881712904973,844.2412102109424
966.7493424209359,720.5811478599929
952.2994334717316,528.9412876729623
831.5669045783325,949.3356665981358
287.57039604790344,890.1440186911607
152.12429402522042,788.0355032588782
823.0337560686223,477.25959245896775
732.1912488136452,476.07165499177205
627.5177230561283,98.46396457790595
913.7270209457612,404.9913152975312
650.011965223571,637.2193692325362
128.9568128912847,801.3379608999821
88.09403094651536,514.9688404728413
985.8957477957973,653.7836006330547
785.343084631399,52.32941205105712
528.3359841000932,544.6927249628264
991.6840959943391,397.46360513208833
315.6095067566912,899.4357250904673
40.24645059224707,475.70254988345584
