x,y
200.32191013321494,200.3253612402607
400.3815110620086,199.85204654230026
600.0922953338778,199.92505574176792
800.0740118401537,199.88834944588186
200.17222480715637,400.13780857265704
399.8416749399853,399.977103573358
600.0953077775514,400.01378519170805
800.0711948784323,399.774036863155
199.70851772724845,600.2603405657928
399.8753194878906,599.7961935525266
600.0328940122437,600.2452116699694
800.1357484077934,599.9837917751654
200.1006466670191,799.7248849641268
399.71298697053294,799.95010949648
599.8596254869457,799.7526978466361
