x,y
199.81981845775113,199.9430482904939
400.2154775176733,199.8229597407248
599.9901643384426,200.07950858585087
800.0196691107176,200.43392307295827
200.1061906144448,399.88683010054
400.1786179990065,399.9904288871444
599.9542719438276,400.4552139663669
799.5580954198092,399.8435977280357
200.18761440001032,599.6407023069061
400.2483952192587,600.001790831688
599.932637151787,599.7572974504973
800.1417935341366,600.1521258266101
199.70936334580972,799.7568734917171
400.0139224738249,800.0124103330309
600.0166894925903,799.9141364680115
