x,y
500.0,500.0
452.118733108234,459.2159449432636
501.9360568591475,558.1402921479458
447.2938765620629,487.96710162281266
410.855146289259,598.1169450854073
639.0192472784985,458.9017248110658
456.67255792966233,423.78559688754154
403.32286276251244,492.58879254009383
783.3650823458868,285.6984986760357
764.548144067134,161.65838824997797
708.2469492294226,172.37674841436285
145.91186136404235,384.73254881865955
616.1361031726377,932.1633215410523
421.15452360799276,851.8512910842189
212.67677157976846,841.7076119384366
