x,y
373.4993482377925,127.20599634039719
823.819304297328,473.58102359506836
911.5876573113438,714.5170368356772
251.12154277495634,526.1941996935718
893.3356327403496,401.6165834653628
946.6344763459413,821.3909296077724
508.2338628981146,405.2997545174873
912.842572342221,318.4274480381357
445.18699240606475,828.1055828597456
456.6965664774141,43.117908908845706
310.18179149677695,99.86081489249355
333.4526749252804,995.8634374408653
676.1287530543879,672.5250735854117
490.6988449841293,828.1977929521363
571.2240777420129,836.9215765840801
783.5626009989313,661.5070542015995
354.1544182985096,989.7444653587175
691.5257583765106,128.1932138739783
45.41711297786832,312.66885050042805
750.9782658672134,583.2699231505385
932.5816683645912,638.7295904620769
514.5139814896845,733.286865966999
882.8169229949674,335.9101920650501
750.0712026500621,856.171151485993
843.3627222860857,616.7353604651812
511.04270277288964,810.4495966743558
51.670387768921636,99.2563845967418
903.2818801994761,838.23243182871
100.44077351301262,368.02620044463663
197.46706917507274,967.7352752122646
153.42245739261995,862.4468277318081
304.9021285023553,344.85361639968625
159.7449089898958,205.1160125864716
184.21950419728017,561.1975042593239
882.7082759590098,766.282779730588
469.483099522742,26.292759057008787
586.0946749477014,332.8579081707829
232.81115919021622,375.76865321037855
597.2129951080678,923.7132081309501
325.91137090729217,926.3231704395996
936.2103186084987,79.120322069829
672.9330457737326,372.1093589579977
202.35272146903606,996.2134681590579
324.30247764071515,920.2110592497277
827.9634901828517,632.8192333073308
823.1593709618766,140.8300837065113
670.6202216875442,738.627482243605
249.32427420767488,111.16931246519613
418.5055932801088,201.3803510971325
947.7229602123946,110.95159468248306
120.85505127247575,830.384403291971
294.5697301665087,732.2710844239441
987.2528869867309,884.8411519024093
960.2545048515802,992.6970529377306
770.2525654716586,695.2980678535106
609.3122273549179,228.89529234805127
97.3174219448768,483.2366638563539
998.3274894879524,993.1051788967172
813.6780229405236,486.64472795519686
687.7370301959677,679.7714084213718
891.0576744910312,681.7484808838767
229.2154122831007,299.1137650618361
317.3798778289082,668.9371008816375
196.81532721146667,656.703818275822
632.5294429776279,931.1075923115569
460.9552461670876,483.2246229561975
259.288185450283,720.2481427301688
398.93892289059653,529.048530079304
606.0919339941325,678.8789868840896
417.04537529689543,848.9785976218078
205.14487034321184,30.352094895163773
27.432847339771694,157.25362613777028
337.20037828671576,326.51873212988767
284.10250951485125,747.6830967943918
811.5501633823922,883.6165228245852
485.0527212049149,217.46998263122498
481.62593004535216,165.79741569941908
347.9147002746754,521.0970665350393
770.0809728438043,593.5545342682001
740.7330563435848,536.4648985088451
593.3572964107137,875.0552525420426
851.1426144560173,754.5184687657135
931.8752993843335,438.9428738504315
580.9901463859909,886.8371641623785
465.67854071113857,792.7341446131037
190.31023267809755,905.9048064662823
546.0854452712847,210.49932916605863
430.69480941465554,0.9485508435523871
198.06078012354766,897.1399133923954
920.9079274281154,807.6979424287214
43.848922637056646,783.510945705581
770.4573842489965,380.2511199924836
935.3710408356867,766.2587858531368
393.8017144502851,113.4332065115209
704.8567071644779,56.015764613673305
915.8002939319684,176.68828877475895
951.649164379229,10.6387255125987
221.28227627128916,927.2323725752076
47.671539498788995,297.03997562405624
416.3872902475683,136.61892757839544
