x,y
166.83652428525912,166.61634658571774
333.1970713123838,166.57101220881364
499.8303234517552,166.35013965478674
666.8270429305439,166.39871757625198
833.4784824613253,166.54502961425402
166.63155688601455,333.3094748313129
333.4404810027666,333.57387649855474
499.701712342805,333.2753194743398
666.7526993199384,333.16570283280953
833.4708986922867,333.35712669400954
166.73318393878284,499.9604374014083
333.292104518315,499.87743926188205
500.1526110704045,500.1869515328699
666.5283830214602,500.06427951447006
833.5351238158537,499.8886238016164
166.9646636652414,666.9817319174412
333.28169141203676,666.7700023632193
500.17024421765893,666.7835357873766
666.8679519939735,666.9100276843072
832.9636287406443,666.625017989739
