0.0,91.23747745845799,117.40416192623947,56.77071445748912,60.31196971398632,116.49100013154742,111.51674294627405,126.50609826245972,411.0032154763022,403.4371750313927,410.643153873027,402.68787064042886,365.97372539443586,412.11916172916443,384.727195999526
91.23747745845799,0.0,370.8197342844101,499.32697382806896,682.7377348398229,1142.1908583358936,1280.2091596308874,1487.0051551405331,3515.6848505433213,3410.7504066139395,3310.5742873883432,3025.6906840097945,2498.5280514531046,2536.2726166729835,2135.7286233515947
117.40416192623947,370.8197342844101,0.0,494.8026312347208,648.8347788369476,1020.8309708326394,1253.1064636970495,1538.537231707146,3634.996686138173,3645.8893587034254,3632.4884194558417,3392.617738105184,2859.2454953081606,2818.252597826172,2273.3782440520044
56.77071445748912,499.32697382806896,494.8026312347208,0.0,183.9677367931808,647.1289019128054,793.2389688800145,1048.2000898665615,3140.202380729321,3186.7687318472126,3271.897078313613,3181.5312968408184,2826.714631719823,2998.3987493496566,2633.3183515950395
60.31196971398632,682.7377348398229,648.8347788369476,183.9677367931808,0.0,472.0528070388725,613.7123674798271,892.2112216157927,2999.3432405192993,3104.8824012404193,3260.0269374057143,3240.998882480906,2947.8872990362106,3165.3185054263786,2817.2643118208025
116.49100013154742,1142.1908583358936,1020.8309708326394,647.1289019128054,472.0528070388725,0.0,356.7741496980191,740.725356370016,2810.358370912219,3108.8768546835977,3442.4684676072725,3571.0683389528854,3377.253078681883,3636.768440524207,3264.367817300236
111.51674294627405,1280.2091596308874,1253.1064636970495,793.2389688800145,613.7123674798271,356.7741496980191,0.0,384.60867166838153,2466.999903417841,2757.458998235811,3141.7747400627677,3361.3918336037887,3282.6476754328287,3665.4513327280692,3413.2482206334544
126.50609826245972,1487.0051551405331,1538.537231707146,1048.2000898665615,892.2112216157927,740.725356370016,384.60867166838153,0.0,2114.379413463953,2375.0838174219703,2813.2004029649424,3137.006452999552,3189.9815475754995,3702.6696902091944,3578.6330598339
411.0032154763022,3515.6848505433213,3634.996686138173,3140.202380729321,2999.3432405192993,2810.358370912219,2466.999903417841,2114.379413463953,0.0,1269.6606199105156,2495.4940259558452,3551.5882319606503,4256.7943142209715,5191.254560789769,5430.6127565269335
403.4371750313927,3410.7504066139395,3645.8893587034254,3186.7687318472126,3104.8824012404193,3108.8768546835977,2757.458998235811,2375.0838174219703,1269.6606199105156,0.0,1269.0026356708845,2448.356403749746,3364.2923748323387,4463.5541771492635,4971.10573106274
410.643153873027,3310.5742873883432,3632.4884194558417,3271.897078313613,3260.0269374057143,3442.4684676072725,3141.7747400627677,2813.2004029649424,2495.4940259558452,1269.0026356708845,0.0,1268.0450057567375,2375.4944318480725,3590.896477809851,4354.388341225548
402.68787064042886,3025.6906840097945,3392.617738105184,3181.5312968408184,3240.998882480906,3571.0683389528854,3361.3918336037887,3137.006452999552,3551.5882319606503,2448.356403749746,1268.0450057567375,0.0,1223.2386179090718,2475.435378188124,3438.0223048398293
365.97372539443586,2498.5280514531046,2859.2454953081606,2826.714631719823,2947.8872990362106,3377.253078681883,3282.6476754328287,3189.9815475754995,4256.7943142209715,3364.2923748323387,2375.4944318480725,1223.2386179090718,0.0,1252.2391484764407,2283.084081988581
412.11916172916443,2536.2726166729835,2818.252597826172,2998.3987493496566,3165.3185054263786,3636.768440524207,3665.4513327280692,3702.6696902091944,5191.254560789769,4463.5541771492635,3590.896477809851,2475.435378188124,1252.2391484764407,0.0,1255.203160698253
384.727195999526,2135.7286233515947,2273.3782440520044,2633.3183515950395,2817.2643118208025,3264.367817300236,3413.2482206334544,3578.6330598339,5430.6127565269335,4971.10573106274,4354.388341225548,3438.0223048398293,2283.084081988581,1255.203160698253,0.0
