x,y
90.87509647528665,90.96321407787396
181.88786412352079,90.91844830030593
272.5536057245127,90.76139238054554
363.5614777888996,90.94371466956898
454.5102830751454,90.87430698828909
545.4874550075676,90.91041536150199
636.3380482354108,91.02606928761188
727.1796751776392,90.85566745199353
818.2595845264128,91.09295781683491
909.0935753291965,90.91723089031385
90.82642658085415,181.81164819195996
181.94020080269087,181.83398104673734
272.75550115969196,181.85590705712872
363.67076029511094,181.7665983515536
454.57422401473593,181.95283307008785
545.3204251299759,181.924831024896
636.3862223611395,181.74467017457465
727.2210035422129,181.82944077449042
818.3200144447636,181.7221873135922
909.0866517707213,181.91935247425448
90.82858838498737,272.6898488215727
181.99845161427425,272.7098241224437
272.6602341045495,272.7483136682534
363.64406812426853,272.9477947209196
454.5635115954141,272.92020397083354
545.4624677774744,272.7668855308771
636.2391532113218,272.7175058073621
727.323585203537,272.6812664240375
818.2503538533931,272.73220549824464
908.9945487313286,272.8082291340566
90.91398891609838,363.6552762203231
181.64544814388333,363.5573217815463
272.6106229069221,363.4789077954514
363.70437528629094,363.6225552926491
454.4925728610606,363.74585444601655
545.2538436027938,363.4459355005959
636.5300448345147,363.64928352544865
727.3279820521149,363.6773451255721
818.0893836453421,363.79769648105326
908.8965808965705,363.67676944115385
90.90644254669587,454.4578971082477
181.72723123625232,454.43974306473285
272.73005947563786,454.54803926732586
363.6304922572409,454.592811456779
454.3681439183647,454.5562726213993
545.3596665255935,454.41062521317144
636.3115606824408,454.4431097767485
727.0571978798696,454.5500303795917
818.1991054470487,454.6025647977864
909.1921605520574,454.3973377788409
90.8389850187493,545.4655398392489
181.71632565618253,545.4286689116653
272.65016197004707,545.65392269636
363.7744591696211,545.5251775909946
454.42318868409626,545.5527450644854
545.464665680514,545.3683301233128
636.4014832592252,545.4618116008743
727.2526505140377,545.5337423524253
818.2288663365908,545.482623376772
909.1898157263313,545.4510472401643
91.09977963999401,636.4541058556201
181.81822228981247,636.330660769601
272.78878683421266,636.3187611270122
363.6774078830603,636.340571211517
454.41383069375627,636.4782080282696
545.4249392006392,636.389994325927
636.3460919624462,636.4482458740883
727.24746309881,636.3772492703525
818.2118250249325,636.336869046868
909.1931959728425,636.4463509072277
90.83329678360012,727.4737523687645
181.90622984208792,727.3085294123616
272.78586888209725,727.3140670499781
363.71305022229154,727.3487721370665
454.6108924934152,727.2098727193775
545.3884383634551,727.4431159483803
636.2367069153952,727.3836003522862
727.2461682360229,727.0526533855458
818.2674605243444,727.3621252645303
909.1605257165521,727.4191912505571
91.01983179455661,818.2463308463434
181.85448747982684,818.168809721681
272.64203248087574,818.1150163491029
363.5128459484949,818.1603760595648
454.6175494302818,818.3047025539455
545.6583396436783,818.0718861571329
636.28483705711,818.2077210707065
727.3587228855292,818.2657858082956
818.2405528743328,818.1992739408108
909.0574665095062,818.3638761687662
90.86596418577906,909.0931400124147
181.93497806141116,909.0999093175463
272.97196849291754,908.8980787885736
363.529735338666,908.9558228067986
454.5587682127433,909.0198369311629
545.4713562596345,909.1284392009554
636.2289657231815,909.156174903065
727.2169191115505,908.9040004917113
818.2031701183339,909.0785747520811
909.1418244591541,909.2217354936921
