x,y
171.81440547680526,191.1926909618611
77.99451089433629,648.7932879617524
426.20751954062854,165.4808366187588
788.8010295139095,159.92618827386184
96.34769710121182,568.5087385929729
332.42195183987366,949.7652833203927
994.9459304222742,400.6128307645883
62.793661163655926,358.5508827830277
373.0840882485765,754.9993752942263
818.710068968498,429.7396973527923
84.15069345159087,909.6201316164777
824.2171742538536,718.7904508341618
232.77901328826988,450.58057683814957
951.6927778039608,781.9130696449993
546.8226815032273,576.3807456685294
854.0308135249652,609.0186743480036
906.0607602549027,560.8651583407733
183.54964161612807,361.9166776598677
87.3655312302195,273.5491838505859
567.5479200595298,946.2046293430002
